"lat1","lon1","lat2","lon2","name"
"24.7922353","-107.3961854","24.7925148","-107.3983566","Calle Río Quelite"
"24.7925148","-107.3983566","24.7930431","-107.4007800","Calle Río Quelite"
"24.7930431","-107.4007800","","","Calle Río Quelite"
"24.7916697","-107.3909655","24.7924097","-107.3910480","Avenida Río Baluarte"
"24.7924097","-107.3910480","24.7926164","-107.3912702","Avenida Río Baluarte"
"24.7926164","-107.3912702","24.7926834","-107.3913346","Avenida Río Baluarte"
"24.7926834","-107.3913346","24.7930742","-107.3917962","Avenida Río Baluarte"
"24.7930742","-107.3917962","24.7937165","-107.3924674","Avenida Río Baluarte"
"24.7937165","-107.3924674","24.7904139","-107.3907050","Avenida Río Baluarte"
"24.7904139","-107.3907050","24.7904842","-107.3907452","Avenida Río Baluarte"
"24.7904842","-107.3907452","24.7916697","-107.3909655","Avenida Río Baluarte"
"24.7916697","-107.3909655","","","Avenida Río Baluarte"
"24.8025485","-107.4000728","24.8024826","-107.4006236","Calle Ramón F. Iturbe"
"24.8024826","-107.4006236","24.8024302","-107.4011503","Calle Ramón F. Iturbe"
"24.8024302","-107.4011503","24.8023762","-107.4016927","Calle Ramón F. Iturbe"
"24.8023762","-107.4016927","24.8022907","-107.4025518","Calle Ramón F. Iturbe"
"24.8022907","-107.4025518","24.8021529","-107.4039359","Calle Ramón F. Iturbe"
"24.8021529","-107.4039359","24.8020281","-107.4051901","Calle Ramón F. Iturbe"
"24.8020281","-107.4051901","24.8028674","-107.3957187","Calle Ramón F. Iturbe"
"24.8028674","-107.3957187","24.8027955","-107.3968500","Calle Ramón F. Iturbe"
"24.8027955","-107.3968500","24.8027329","-107.3977049","Calle Ramón F. Iturbe"
"24.8027329","-107.3977049","24.8026636","-107.3986496","Calle Ramón F. Iturbe"
"24.8026636","-107.3986496","24.8025861","-107.3997082","Calle Ramón F. Iturbe"
"24.8025861","-107.3997082","24.8022187","-107.4051126","Calle Ramón F. Iturbe"
"24.8022187","-107.4051126","24.8023793","-107.4056534","Calle Ramón F. Iturbe"
"24.8023793","-107.4056534","","","Calle Ramón F. Iturbe"
"24.7958032","-107.4086697","24.7961360","-107.4094382","Calle 16 de Septiembre"
"24.7961360","-107.4094382","24.7961806","-107.4095441","Calle 16 de Septiembre"
"24.7961806","-107.4095441","24.7964503","-107.4102075","Calle 16 de Septiembre"
"24.7964503","-107.4102075","24.7964597","-107.4102306","Calle 16 de Septiembre"
"24.7964597","-107.4102306","24.7964746","-107.4102657","Calle 16 de Septiembre"
"24.7964746","-107.4102657","24.7965004","-107.4103225","Calle 16 de Septiembre"
"24.7965004","-107.4103225","24.7965436","-107.4104198","Calle 16 de Septiembre"
"24.7965436","-107.4104198","24.7968313","-107.4110685","Calle 16 de Septiembre"
"24.7968313","-107.4110685","24.7969178","-107.4112326","Calle 16 de Septiembre"
"24.7969178","-107.4112326","24.7971428","-107.4116293","Calle 16 de Septiembre"
"24.7971428","-107.4116293","","","Calle 16 de Septiembre"
"24.8103717","-107.3737883","24.8102452","-107.3739733","Boulevard Eldorado"
"24.8102452","-107.3739733","24.8098428","-107.3745001","Boulevard Eldorado"
"24.8098428","-107.3745001","24.8094382","-107.3750394","Boulevard Eldorado"
"24.8094382","-107.3750394","24.8092223","-107.3753262","Boulevard Eldorado"
"24.8092223","-107.3753262","24.8089231","-107.3754008","Boulevard Eldorado"
"24.8089231","-107.3754008","24.8089279","-107.3753337","Boulevard Eldorado"
"24.8089279","-107.3753337","24.8100691","-107.3739814","Boulevard Eldorado"
"24.8100691","-107.3739814","24.8101358","-107.3738725","Boulevard Eldorado"
"24.8101358","-107.3738725","24.8046336","-107.3768953","Boulevard Eldorado"
"24.8046336","-107.3768953","24.8047237","-107.3768580","Boulevard Eldorado"
"24.8047237","-107.3768580","24.8056351","-107.3765080","Boulevard Eldorado"
"24.8056351","-107.3765080","24.8064787","-107.3761564","Boulevard Eldorado"
"24.8064787","-107.3761564","24.8073314","-107.3758466","Boulevard Eldorado"
"24.8073314","-107.3758466","24.8081852","-107.3755397","Boulevard Eldorado"
"24.8081852","-107.3755397","24.8088257","-107.3753125","Boulevard Eldorado"
"24.8088257","-107.3753125","24.8089279","-107.3753337","Boulevard Eldorado"
"24.8089279","-107.3753337","24.8089231","-107.3754008","Boulevard Eldorado"
"24.8089231","-107.3754008","24.8088349","-107.3753962","Boulevard Eldorado"
"24.8088349","-107.3753962","24.8082166","-107.3756202","Boulevard Eldorado"
"24.8082166","-107.3756202","24.8073586","-107.3759330","Boulevard Eldorado"
"24.8073586","-107.3759330","24.8065133","-107.3762539","Boulevard Eldorado"
"24.8065133","-107.3762539","24.8056657","-107.3766027","Boulevard Eldorado"
"24.8056657","-107.3766027","24.8047556","-107.3769496","Boulevard Eldorado"
"24.8047556","-107.3769496","24.8046618","-107.3769869","Boulevard Eldorado"
"24.8046618","-107.3769869","","","Boulevard Eldorado"
"24.8091159","-107.4020348","24.8086945","-107.4019793","Avenida Teófilo Noris"
"24.8086945","-107.4019793","24.8074010","-107.4018133","Avenida Teófilo Noris"
"24.8074010","-107.4018133","24.8100054","-107.4020669","Avenida Teófilo Noris"
"24.8100054","-107.4020669","24.8116663","-107.4023142","Avenida Teófilo Noris"
"24.8116663","-107.4023142","24.8116554","-107.4023947","Avenida Teófilo Noris"
"24.8116554","-107.4023947","24.8074010","-107.4018133","Avenida Teófilo Noris"
"24.8074010","-107.4018133","24.8068676","-107.4017441","Avenida Teófilo Noris"
"24.8068676","-107.4017441","24.8060726","-107.4016174","Avenida Teófilo Noris"
"24.8060726","-107.4016174","24.8051964","-107.4014873","Avenida Teófilo Noris"
"24.8051964","-107.4014873","24.8042930","-107.4013597","Avenida Teófilo Noris"
"24.8042930","-107.4013597","24.8033570","-107.4012595","Avenida Teófilo Noris"
"24.8033570","-107.4012595","24.8024302","-107.4011503","Avenida Teófilo Noris"
"24.8024302","-107.4011503","24.8015807","-107.4010297","Avenida Teófilo Noris"
"24.8015807","-107.4010297","","","Avenida Teófilo Noris"
"24.7909405","-107.4170637","24.7904330","-107.4173641","Calle Reforma"
"24.7904330","-107.4173641","","","Calle Reforma"
"24.8031826","-107.4047283","24.8040397","-107.4048223","Lazaro Cardenas"
"24.8040397","-107.4048223","","","Lazaro Cardenas"
"24.8055825","-107.3943416","24.8055266","-107.3954177","Calle Cristóbal Colón"
"24.8055266","-107.3954177","24.8054875","-107.3961285","Calle Cristóbal Colón"
"24.8054875","-107.3961285","24.8053897","-107.3978502","Calle Cristóbal Colón"
"24.8053897","-107.3978502","24.8052973","-107.3998766","Calle Cristóbal Colón"
"24.8052973","-107.3998766","24.8052432","-107.4008083","Calle Cristóbal Colón"
"24.8052432","-107.4008083","24.8051964","-107.4014873","Calle Cristóbal Colón"
"24.8051964","-107.4014873","24.8051618","-107.4022573","Calle Cristóbal Colón"
"24.8051618","-107.4022573","24.8050955","-107.4032261","Calle Cristóbal Colón"
"24.8050955","-107.4032261","24.8050270","-107.4043500","Calle Cristóbal Colón"
"24.8050270","-107.4043500","24.8049628","-107.4055440","Calle Cristóbal Colón"
"24.8049628","-107.4055440","24.8064977","-107.3792956","Calle Cristóbal Colón"
"24.8064977","-107.3792956","24.8064698","-107.3797632","Calle Cristóbal Colón"
"24.8064698","-107.3797632","24.8064196","-107.3805093","Calle Cristóbal Colón"
"24.8064196","-107.3805093","24.8063571","-107.3813126","Calle Cristóbal Colón"
"24.8063571","-107.3813126","24.8062361","-107.3828668","Calle Cristóbal Colón"
"24.8062361","-107.3828668","24.8061821","-107.3835613","Calle Cristóbal Colón"
"24.8061821","-107.3835613","24.8036900","-107.3704987","Calle Cristóbal Colón"
"24.8036900","-107.3704987","24.8030459","-107.3684984","Calle Cristóbal Colón"
"24.8030459","-107.3684984","24.8030193","-107.3684158","Calle Cristóbal Colón"
"24.8030193","-107.3684158","24.8039060","-107.3711580","Calle Cristóbal Colón"
"24.8039060","-107.3711580","24.8045659","-107.3731998","Calle Cristóbal Colón"
"24.8045659","-107.3731998","24.8047708","-107.3738367","Calle Cristóbal Colón"
"24.8047708","-107.3738367","24.8054411","-107.3759077","Calle Cristóbal Colón"
"24.8054411","-107.3759077","24.8056351","-107.3765080","Calle Cristóbal Colón"
"24.8056351","-107.3765080","24.8056657","-107.3766027","Calle Cristóbal Colón"
"24.8056657","-107.3766027","24.8064915","-107.3791983","Calle Cristóbal Colón"
"24.8064915","-107.3791983","24.8064977","-107.3792956","Calle Cristóbal Colón"
"24.8064977","-107.3792956","24.8061821","-107.3835613","Calle Cristóbal Colón"
"24.8061821","-107.3835613","24.8061388","-107.3841751","Calle Cristóbal Colón"
"24.8061388","-107.3841751","24.8060538","-107.3853654","Calle Cristóbal Colón"
"24.8060538","-107.3853654","24.8059730","-107.3866249","Calle Cristóbal Colón"
"24.8059730","-107.3866249","24.8059405","-107.3874630","Calle Cristóbal Colón"
"24.8059405","-107.3874630","24.8058498","-107.3890068","Calle Cristóbal Colón"
"24.8058498","-107.3890068","24.8058102","-107.3897690","Calle Cristóbal Colón"
"24.8058102","-107.3897690","24.8057551","-107.3910706","Calle Cristóbal Colón"
"24.8057551","-107.3910706","24.8057093","-107.3919991","Calle Cristóbal Colón"
"24.8057093","-107.3919991","24.8056339","-107.3932459","Calle Cristóbal Colón"
"24.8056339","-107.3932459","24.8055825","-107.3943416","Calle Cristóbal Colón"
"24.8055825","-107.3943416","","","Calle Cristóbal Colón"
"24.8011833","-107.3916089","24.8011052","-107.3929836","Calle General Juan José Ríos"
"24.8011052","-107.3929836","24.8010378","-107.3941693","Calle General Juan José Ríos"
"24.8010378","-107.3941693","24.8009688","-107.3953948","Calle General Juan José Ríos"
"24.8009688","-107.3953948","24.8009047","-107.3965829","Calle General Juan José Ríos"
"24.8009047","-107.3965829","24.8008536","-107.3975908","Calle General Juan José Ríos"
"24.8008536","-107.3975908","24.8008064","-107.3985822","Calle General Juan José Ríos"
"24.8008064","-107.3985822","24.8007512","-107.3995853","Calle General Juan José Ríos"
"24.8007512","-107.3995853","24.8007084","-107.4005029","Calle General Juan José Ríos"
"24.8007084","-107.4005029","24.8006752","-107.4013363","Calle General Juan José Ríos"
"24.8006752","-107.4013363","24.8006275","-107.4022368","Calle General Juan José Ríos"
"24.8006275","-107.4022368","24.8005409","-107.4041087","Calle General Juan José Ríos"
"24.8005409","-107.4041087","24.8004613","-107.4058215","Calle General Juan José Ríos"
"24.8004613","-107.4058215","24.8014005","-107.3887702","Calle General Juan José Ríos"
"24.8014005","-107.3887702","24.8012896","-107.3901090","Calle General Juan José Ríos"
"24.8012896","-107.3901090","24.8011833","-107.3916089","Calle General Juan José Ríos"
"24.8011833","-107.3916089","24.8036979","-107.3784506","Calle General Juan José Ríos"
"24.8036979","-107.3784506","24.8036365","-107.3793834","Calle General Juan José Ríos"
"24.8036365","-107.3793834","24.8035924","-107.3800545","Calle General Juan José Ríos"
"24.8035924","-107.3800545","","","Calle General Juan José Ríos"
"24.8105420","-107.3969695","24.8101732","-107.3968904","Avenida General Domingo Rubí"
"24.8101732","-107.3968904","24.8095932","-107.3967661","Avenida General Domingo Rubí"
"24.8095932","-107.3967661","24.8086765","-107.3966163","Avenida General Domingo Rubí"
"24.8086765","-107.3966163","24.8078683","-107.3965287","Avenida General Domingo Rubí"
"24.8078683","-107.3965287","24.8072561","-107.3964579","Avenida General Domingo Rubí"
"24.8072561","-107.3964579","24.8064951","-107.3963491","Avenida General Domingo Rubí"
"24.8064951","-107.3963491","24.8054875","-107.3961285","Avenida General Domingo Rubí"
"24.8054875","-107.3961285","24.8045936","-107.3959922","Avenida General Domingo Rubí"
"24.8045936","-107.3959922","24.8044851","-107.3959730","Avenida General Domingo Rubí"
"24.8044851","-107.3959730","24.8036988","-107.3958515","Avenida General Domingo Rubí"
"24.8036988","-107.3958515","24.8028674","-107.3957187","Avenida General Domingo Rubí"
"24.8028674","-107.3957187","24.8019518","-107.3955651","Avenida General Domingo Rubí"
"24.8019518","-107.3955651","24.8017917","-107.3955296","Avenida General Domingo Rubí"
"24.8017917","-107.3955296","24.8009688","-107.3953948","Avenida General Domingo Rubí"
"24.8009688","-107.3953948","24.8000865","-107.3953398","Avenida General Domingo Rubí"
"24.8000865","-107.3953398","24.7992217","-107.3952869","Avenida General Domingo Rubí"
"24.7992217","-107.3952869","24.7991258","-107.3952810","Avenida General Domingo Rubí"
"24.7991258","-107.3952810","24.7982614","-107.3952281","Avenida General Domingo Rubí"
"24.7982614","-107.3952281","24.7974563","-107.3951788","Avenida General Domingo Rubí"
"24.7974563","-107.3951788","24.7973545","-107.3951666","Avenida General Domingo Rubí"
"24.7973545","-107.3951666","24.7972802","-107.3951601","Avenida General Domingo Rubí"
"24.7972802","-107.3951601","24.7962299","-107.3950857","Avenida General Domingo Rubí"
"24.7962299","-107.3950857","24.7953911","-107.3950321","Avenida General Domingo Rubí"
"24.7953911","-107.3950321","24.7948128","-107.3949891","Avenida General Domingo Rubí"
"24.7948128","-107.3949891","24.7942503","-107.3949489","Avenida General Domingo Rubí"
"24.7942503","-107.3949489","24.7935892","-107.3949221","Avenida General Domingo Rubí"
"24.7935892","-107.3949221","24.7929098","-107.3948818","Avenida General Domingo Rubí"
"24.7929098","-107.3948818","24.7923145","-107.3948295","Avenida General Domingo Rubí"
"24.7923145","-107.3948295","24.7917292","-107.3948035","Avenida General Domingo Rubí"
"24.7917292","-107.3948035","24.7916438","-107.3947981","Avenida General Domingo Rubí"
"24.7916438","-107.3947981","24.7908078","-107.3947401","Avenida General Domingo Rubí"
"24.7908078","-107.3947401","24.8120626","-107.3972603","Avenida General Domingo Rubí"
"24.8120626","-107.3972603","24.8119780","-107.3972496","Avenida General Domingo Rubí"
"24.8119780","-107.3972496","24.8117741","-107.3972196","Avenida General Domingo Rubí"
"24.8117741","-107.3972196","24.8117009","-107.3972089","Avenida General Domingo Rubí"
"24.8117009","-107.3972089","24.8115556","-107.3971875","Avenida General Domingo Rubí"
"24.8115556","-107.3971875","24.8113302","-107.3971523","Avenida General Domingo Rubí"
"24.8113302","-107.3971523","24.8105420","-107.3969695","Avenida General Domingo Rubí"
"24.8105420","-107.3969695","","","Avenida General Domingo Rubí"
"24.7973285","-107.3984329","24.7976144","-107.3984465","Avenida Juan M. Banderas"
"24.7976144","-107.3984465","24.7980451","-107.3984572","Avenida Juan M. Banderas"
"24.7980451","-107.3984572","24.7989287","-107.3984906","Avenida Juan M. Banderas"
"24.7989287","-107.3984906","24.7990300","-107.3984926","Avenida Juan M. Banderas"
"24.7990300","-107.3984926","24.7999392","-107.3985358","Avenida Juan M. Banderas"
"24.7999392","-107.3985358","24.8008064","-107.3985822","Avenida Juan M. Banderas"
"24.8008064","-107.3985822","24.8016493","-107.3986325","Avenida Juan M. Banderas"
"24.8016493","-107.3986325","","","Avenida Juan M. Banderas"
"24.8056289","-107.4056449","24.8056412","-107.4055313","Calle Mariano Escobedo"
"24.8056412","-107.4055313","24.8057379","-107.4045458","Calle Mariano Escobedo"
"24.8057379","-107.4045458","24.8058797","-107.4034236","Calle Mariano Escobedo"
"24.8058797","-107.4034236","24.8059868","-107.4024479","Calle Mariano Escobedo"
"24.8059868","-107.4024479","24.8060244","-107.4021130","Calle Mariano Escobedo"
"24.8060244","-107.4021130","24.8060726","-107.4016174","Calle Mariano Escobedo"
"24.8060726","-107.4016174","24.8061125","-107.4012060","Calle Mariano Escobedo"
"24.8061125","-107.4012060","24.8061451","-107.4008702","Calle Mariano Escobedo"
"24.8061451","-107.4008702","24.8061530","-107.4007898","Calle Mariano Escobedo"
"24.8061530","-107.4007898","24.8061805","-107.4005058","Calle Mariano Escobedo"
"24.8061805","-107.4005058","24.8061842","-107.4004679","Calle Mariano Escobedo"
"24.8061842","-107.4004679","24.8062117","-107.4000768","Calle Mariano Escobedo"
"24.8062117","-107.4000768","24.8062217","-107.3999344","Calle Mariano Escobedo"
"24.8062217","-107.3999344","24.8063639","-107.3979103","Calle Mariano Escobedo"
"24.8063639","-107.3979103","24.8064951","-107.3963491","Calle Mariano Escobedo"
"24.8064951","-107.3963491","24.8065669","-107.3954960","Calle Mariano Escobedo"
"24.8065669","-107.3954960","24.8066746","-107.3943799","Calle Mariano Escobedo"
"24.8066746","-107.3943799","24.8067311","-107.3892212","Calle Mariano Escobedo"
"24.8067311","-107.3892212","24.8069032","-107.3877738","Calle Mariano Escobedo"
"24.8069032","-107.3877738","24.8070380","-107.3867545","Calle Mariano Escobedo"
"24.8070380","-107.3867545","24.8072484","-107.3855023","Calle Mariano Escobedo"
"24.8072484","-107.3855023","24.8073090","-107.3843753","Calle Mariano Escobedo"
"24.8073090","-107.3843753","24.8073423","-107.3837057","Calle Mariano Escobedo"
"24.8073423","-107.3837057","24.8074729","-107.3813893","Calle Mariano Escobedo"
"24.8074729","-107.3813893","24.8075248","-107.3805790","Calle Mariano Escobedo"
"24.8075248","-107.3805790","24.8075679","-107.3798309","Calle Mariano Escobedo"
"24.8075679","-107.3798309","24.8076209","-107.3791964","Calle Mariano Escobedo"
"24.8076209","-107.3791964","24.8038658","-107.3680899","Calle Mariano Escobedo"
"24.8038658","-107.3680899","24.8038935","-107.3681747","Calle Mariano Escobedo"
"24.8038935","-107.3681747","24.8045456","-107.3701692","Calle Mariano Escobedo"
"24.8045456","-107.3701692","24.8073981","-107.3791378","Calle Mariano Escobedo"
"24.8073981","-107.3791378","24.8065133","-107.3762539","Calle Mariano Escobedo"
"24.8065133","-107.3762539","24.8064787","-107.3761564","Calle Mariano Escobedo"
"24.8064787","-107.3761564","24.8062915","-107.3755712","Calle Mariano Escobedo"
"24.8062915","-107.3755712","24.8056214","-107.3735146","Calle Mariano Escobedo"
"24.8056214","-107.3735146","24.8054155","-107.3728745","Calle Mariano Escobedo"
"24.8054155","-107.3728745","24.8047567","-107.3708249","Calle Mariano Escobedo"
"24.8047567","-107.3708249","24.8066746","-107.3943799","Calle Mariano Escobedo"
"24.8066746","-107.3943799","24.8066828","-107.3941434","Calle Mariano Escobedo"
"24.8066828","-107.3941434","24.8067286","-107.3932883","Calle Mariano Escobedo"
"24.8067286","-107.3932883","24.8068065","-107.3921711","Calle Mariano Escobedo"
"24.8068065","-107.3921711","24.8068938","-107.3912835","Calle Mariano Escobedo"
"24.8068938","-107.3912835","24.8070093","-107.3900577","Calle Mariano Escobedo"
"24.8070093","-107.3900577","24.8070176","-107.3899688","Calle Mariano Escobedo"
"24.8070176","-107.3899688","24.8070793","-107.3893050","Calle Mariano Escobedo"
"24.8070793","-107.3893050","","","Calle Mariano Escobedo"
"24.8082706","-107.3838250","24.8081245","-107.3856027","Calle Licenciado Benito Juárez"
"24.8081245","-107.3856027","24.8080175","-107.3869051","Calle Licenciado Benito Juárez"
"24.8080175","-107.3869051","24.8079503","-107.3876182","Calle Licenciado Benito Juárez"
"24.8079503","-107.3876182","24.8079059","-107.3881198","Calle Licenciado Benito Juárez"
"24.8079059","-107.3881198","24.8077959","-107.3894717","Calle Licenciado Benito Juárez"
"24.8077959","-107.3894717","24.8077328","-107.3902320","Calle Licenciado Benito Juárez"
"24.8077328","-107.3902320","24.8076261","-107.3914155","Calle Licenciado Benito Juárez"
"24.8076261","-107.3914155","24.8075603","-107.3922866","Calle Licenciado Benito Juárez"
"24.8075603","-107.3922866","24.8074880","-107.3933585","Calle Licenciado Benito Juárez"
"24.8074880","-107.3933585","24.8074301","-107.3941517","Calle Licenciado Benito Juárez"
"24.8074301","-107.3941517","24.8074121","-107.3944122","Calle Licenciado Benito Juárez"
"24.8074121","-107.3944122","24.8074121","-107.3944122","Calle Licenciado Benito Juárez"
"24.8074121","-107.3944122","24.8073339","-107.3955479","Calle Licenciado Benito Juárez"
"24.8073339","-107.3955479","24.8072561","-107.3964579","Calle Licenciado Benito Juárez"
"24.8072561","-107.3964579","24.8071246","-107.3979700","Calle Licenciado Benito Juárez"
"24.8071246","-107.3979700","24.8070374","-107.3992074","Calle Licenciado Benito Juárez"
"24.8070374","-107.3992074","24.8069845","-107.3999767","Calle Licenciado Benito Juárez"
"24.8069845","-107.3999767","24.8069260","-107.4009342","Calle Licenciado Benito Juárez"
"24.8069260","-107.4009342","24.8068676","-107.4017441","Calle Licenciado Benito Juárez"
"24.8068676","-107.4017441","24.8067787","-107.4026178","Calle Licenciado Benito Juárez"
"24.8067787","-107.4026178","24.8066623","-107.4036280","Calle Licenciado Benito Juárez"
"24.8066623","-107.4036280","24.8065511","-107.4047752","Calle Licenciado Benito Juárez"
"24.8065511","-107.4047752","24.8064574","-107.4058521","Calle Licenciado Benito Juárez"
"24.8064574","-107.4058521","24.8047376","-107.3677542","Calle Licenciado Benito Juárez"
"24.8047376","-107.3677542","24.8047655","-107.3678414","Calle Licenciado Benito Juárez"
"24.8047655","-107.3678414","24.8054035","-107.3698388","Calle Licenciado Benito Juárez"
"24.8054035","-107.3698388","24.8056116","-107.3704902","Calle Licenciado Benito Juárez"
"24.8056116","-107.3704902","24.8062689","-107.3725477","Calle Licenciado Benito Juárez"
"24.8062689","-107.3725477","24.8064747","-107.3731915","Calle Licenciado Benito Juárez"
"24.8064747","-107.3731915","24.8071403","-107.3752353","Calle Licenciado Benito Juárez"
"24.8071403","-107.3752353","24.8073314","-107.3758466","Calle Licenciado Benito Juárez"
"24.8073314","-107.3758466","24.8073586","-107.3759330","Calle Licenciado Benito Juárez"
"24.8073586","-107.3759330","24.8083405","-107.3790405","Calle Licenciado Benito Juárez"
"24.8083405","-107.3790405","24.8087061","-107.3791171","Calle Licenciado Benito Juárez"
"24.8087061","-107.3791171","24.8086486","-107.3799205","Calle Licenciado Benito Juárez"
"24.8086486","-107.3799205","24.8085777","-107.3806429","Calle Licenciado Benito Juárez"
"24.8085777","-107.3806429","24.8085258","-107.3810720","Calle Licenciado Benito Juárez"
"24.8085258","-107.3810720","24.8084923","-107.3814595","Calle Licenciado Benito Juárez"
"24.8084923","-107.3814595","24.8082706","-107.3838250","Calle Licenciado Benito Juárez"
"24.8082706","-107.3838250","","","Calle Licenciado Benito Juárez"
"24.8179553","-107.3962102","24.8176809","-107.3961659","Avenida Álvaro Obregón"
"24.8176809","-107.3961659","24.8170285","-107.3960539","Avenida Álvaro Obregón"
"24.8170285","-107.3960539","24.8166710","-107.3959861","Avenida Álvaro Obregón"
"24.8166710","-107.3959861","24.8163976","-107.3959342","Avenida Álvaro Obregón"
"24.8163976","-107.3959342","24.8163106","-107.3959138","Avenida Álvaro Obregón"
"24.8163106","-107.3959138","24.8142087","-107.3955678","Avenida Álvaro Obregón"
"24.8142087","-107.3955678","24.8133724","-107.3954274","Avenida Álvaro Obregón"
"24.8133724","-107.3954274","24.8122278","-107.3952132","Avenida Álvaro Obregón"
"24.8122278","-107.3952132","24.8121680","-107.3952033","Avenida Álvaro Obregón"
"24.8121680","-107.3952033","24.8145793","-107.3956255","Avenida Álvaro Obregón"
"24.8145793","-107.3956255","24.8142087","-107.3955678","Avenida Álvaro Obregón"
"24.8142087","-107.3955678","24.7973751","-107.3939424","Avenida Álvaro Obregón"
"24.7973751","-107.3939424","24.7969046","-107.3939052","Avenida Álvaro Obregón"
"24.7969046","-107.3939052","24.7967643","-107.3938960","Avenida Álvaro Obregón"
"24.7967643","-107.3938960","24.7962871","-107.3938559","Avenida Álvaro Obregón"
"24.7962871","-107.3938559","24.7954448","-107.3938135","Avenida Álvaro Obregón"
"24.7954448","-107.3938135","24.7948761","-107.3937728","Avenida Álvaro Obregón"
"24.7948761","-107.3937728","24.7945767","-107.3937536","Avenida Álvaro Obregón"
"24.7945767","-107.3937536","24.7943137","-107.3937356","Avenida Álvaro Obregón"
"24.7943137","-107.3937356","24.7936488","-107.3936834","Avenida Álvaro Obregón"
"24.7936488","-107.3936834","24.7929780","-107.3936507","Avenida Álvaro Obregón"
"24.7929780","-107.3936507","24.7923761","-107.3936018","Avenida Álvaro Obregón"
"24.7923761","-107.3936018","24.7917885","-107.3935613","Avenida Álvaro Obregón"
"24.7917885","-107.3935613","24.7983339","-107.3939995","Avenida Álvaro Obregón"
"24.7983339","-107.3939995","24.7974547","-107.3939469","Avenida Álvaro Obregón"
"24.7974547","-107.3939469","24.7974547","-107.3939469","Avenida Álvaro Obregón"
"24.7974547","-107.3939469","24.7973751","-107.3939424","Avenida Álvaro Obregón"
"24.7973751","-107.3939424","24.7992376","-107.3940498","Avenida Álvaro Obregón"
"24.7992376","-107.3940498","24.7985945","-107.3940145","Avenida Álvaro Obregón"
"24.7985945","-107.3940145","24.7983339","-107.3939995","Avenida Álvaro Obregón"
"24.7983339","-107.3939995","24.8001423","-107.3941139","Avenida Álvaro Obregón"
"24.8001423","-107.3941139","24.7995913","-107.3940750","Avenida Álvaro Obregón"
"24.7995913","-107.3940750","24.7992376","-107.3940498","Avenida Álvaro Obregón"
"24.7992376","-107.3940498","24.8010378","-107.3941693","Avenida Álvaro Obregón"
"24.8010378","-107.3941693","24.8005239","-107.3941375","Avenida Álvaro Obregón"
"24.8005239","-107.3941375","24.8001423","-107.3941139","Avenida Álvaro Obregón"
"24.8001423","-107.3941139","24.8020156","-107.3942024","Avenida Álvaro Obregón"
"24.8020156","-107.3942024","24.8010378","-107.3941693","Avenida Álvaro Obregón"
"24.8010378","-107.3941693","24.8022024","-107.3942094","Avenida Álvaro Obregón"
"24.8022024","-107.3942094","24.8020156","-107.3942024","Avenida Álvaro Obregón"
"24.8020156","-107.3942024","24.8037934","-107.3942762","Avenida Álvaro Obregón"
"24.8037934","-107.3942762","24.8030075","-107.3942515","Avenida Álvaro Obregón"
"24.8030075","-107.3942515","24.8024826","-107.3942305","Avenida Álvaro Obregón"
"24.8024826","-107.3942305","24.8022024","-107.3942094","Avenida Álvaro Obregón"
"24.8022024","-107.3942094","24.8045750","-107.3943147","Avenida Álvaro Obregón"
"24.8045750","-107.3943147","24.8037934","-107.3942762","Avenida Álvaro Obregón"
"24.8037934","-107.3942762","24.8046873","-107.3943203","Avenida Álvaro Obregón"
"24.8046873","-107.3943203","24.8045750","-107.3943147","Avenida Álvaro Obregón"
"24.8045750","-107.3943147","24.8055825","-107.3943416","Avenida Álvaro Obregón"
"24.8055825","-107.3943416","24.8046873","-107.3943203","Avenida Álvaro Obregón"
"24.8046873","-107.3943203","24.8066746","-107.3943799","Avenida Álvaro Obregón"
"24.8066746","-107.3943799","24.8055825","-107.3943416","Avenida Álvaro Obregón"
"24.8055825","-107.3943416","24.8074121","-107.3944122","Avenida Álvaro Obregón"
"24.8074121","-107.3944122","24.8069460","-107.3943868","Avenida Álvaro Obregón"
"24.8069460","-107.3943868","24.8066746","-107.3943799","Avenida Álvaro Obregón"
"24.8066746","-107.3943799","24.8080241","-107.3944646","Avenida Álvaro Obregón"
"24.8080241","-107.3944646","24.8074121","-107.3944122","Avenida Álvaro Obregón"
"24.8074121","-107.3944122","24.8089407","-107.3946217","Avenida Álvaro Obregón"
"24.8089407","-107.3946217","24.8081199","-107.3944811","Avenida Álvaro Obregón"
"24.8081199","-107.3944811","24.8080241","-107.3944646","Avenida Álvaro Obregón"
"24.8080241","-107.3944646","24.8098939","-107.3948034","Avenida Álvaro Obregón"
"24.8098939","-107.3948034","24.8096857","-107.3947669","Avenida Álvaro Obregón"
"24.8096857","-107.3947669","24.8089407","-107.3946217","Avenida Álvaro Obregón"
"24.8089407","-107.3946217","24.8108543","-107.3949341","Avenida Álvaro Obregón"
"24.8108543","-107.3949341","24.8098939","-107.3948034","Avenida Álvaro Obregón"
"24.8098939","-107.3948034","24.8114898","-107.3950448","Avenida Álvaro Obregón"
"24.8114898","-107.3950448","24.8108543","-107.3949341","Avenida Álvaro Obregón"
"24.8108543","-107.3949341","24.8116846","-107.3950639","Avenida Álvaro Obregón"
"24.8116846","-107.3950639","24.8114898","-107.3950448","Avenida Álvaro Obregón"
